mileage_kmpl,engine_cc,owner_count,price_usd,color,accidents_reported,insurance_valid,car_age,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,transmission_Automatic,transmission_Manual,service_history_Full,service_history_Partial,service_history_Unknown
15.55,1800,3,11274.68,Silver,0,Yes,5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
25.67,1200,2,9812.91,Gray,0,Yes,14,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
16.02,1500,3,8178.24,Gray,0,Yes,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
15.74,2500,2,8727.91,Blue,0,Yes,4,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
25.67,1200,3,4575.47,Blue,0,Yes,29,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
17.67,4000,2,11105.55,Gray,1,Yes,10,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
23.81,3000,4,7172.11,Black,1,Yes,24,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
20.12,1000,4,5178.45,Black,0,Yes,9,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
20.19,1800,2,3670.8,Black,0,Yes,29,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
16.78,1500,1,4607.0,Gray,0,Yes,24,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
20.51,1800,2,8191.54,Gray,1,No,14,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
17.34,1200,1,7414.75,Silver,2,No,22,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
13.98,5000,3,12464.84,Blue,1,No,7,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
17.48,800,2,5460.22,Black,0,Yes,12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
24.44,3000,1,10809.82,Gray,0,No,15,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
20.68,4000,2,7824.78,Black,0,Yes,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
21.84,3000,4,9039.44,Blue,1,No,9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
18.01,1500,4,3964.84,Black,2,Yes,21,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
8.31,1000,2,6064.23,Red,0,No,3,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
11.89,1500,2,3362.4,Red,0,Yes,27,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
16.55,4000,5,8776.26,White,0,Yes,6,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
12.32,5000,4,11129.27,Blue,1,No,19,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
15.38,4000,3,9372.98,Red,0,Yes,11,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
15.2,1800,2,6846.96,Blue,0,Yes,9,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
15.35,1800,5,3234.01,Silver,2,Yes,27,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
25.19,5000,2,13829.33,Blue,0,No,8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
17.74,1200,4,8092.59,White,1,Yes,5,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
22.67,2000,1,7841.24,White,0,Yes,19,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
18.82,2500,1,7462.13,Silver,0,Yes,26,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
25.08,5000,4,11513.2,Blue,0,Yes,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
23.1,4000,3,8827.33,Gray,0,Yes,27,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
15.04,2500,5,4145.59,Blue,0,Yes,23,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
27.81,1200,2,7945.55,Red,0,Yes,5,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
15.73,2500,2,6348.91,Red,0,Yes,16,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
19.0,800,2,2944.14,White,0,Yes,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
19.89,1000,5,2419.22,Blue,0,Yes,31,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
20.44,1500,5,4334.98,Black,1,No,24,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
21.98,2500,4,9286.26,Red,0,Yes,4,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
14.22,4000,5,7932.88,Blue,0,Yes,13,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
21.56,1800,2,5712.46,Silver,1,Yes,21,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
20.91,3000,2,10291.12,Red,0,No,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
18.0,2500,5,5817.61,White,0,Yes,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
17.05,1800,5,5976.79,White,1,Yes,20,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
13.96,1200,4,2767.84,White,0,No,25,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
20.4,1200,1,7776.07,White,0,Yes,6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
14.7,2000,5,5067.31,Blue,0,No,19,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
19.19,5000,1,16683.02,Gray,0,Yes,5,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
17.49,1500,3,7537.65,Blue,1,Yes,24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
11.33,1200,1,7521.32,Red,0,Yes,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
13.33,1500,5,6859.83,Black,3,Yes,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
20.02,1200,2,9800.53,White,0,Yes,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
15.38,5000,2,13475.67,Black,1,Yes,4,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
15.21,2000,5,8032.19,White,0,No,6,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
14.18,2500,4,8009.22,Red,1,Yes,23,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
14.35,1500,5,4545.76,Silver,0,Yes,25,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
26.21,1200,5,7039.01,White,0,Yes,6,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
12.4,1200,4,5735.07,Silver,0,Yes,11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
25.36,1200,4,7971.97,Gray,0,Yes,8,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
16.35,4000,3,10535.09,White,1,Yes,17,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
14.73,1200,3,4004.25,Black,0,Yes,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
19.92,1200,3,8032.2,Gray,0,Yes,9,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
18.27,3000,4,8363.04,White,0,Yes,12,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
17.01,1500,1,7338.78,Black,0,No,7,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
19.1,2500,5,5943.33,Silver,0,Yes,20,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
18.19,1200,3,2056.71,Blue,0,No,31,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
16.92,3000,1,9650.81,Gray,1,No,9,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
22.68,1200,5,5229.51,Silver,0,Yes,10,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
10.77,1800,1,3698.03,Blue,0,Yes,24,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
13.43,800,2,3981.75,Red,0,Yes,27,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
14.06,1800,2,10471.69,Red,1,Yes,17,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
12.71,2000,5,1946.21,Red,0,Yes,31,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
18.43,2500,1,6751.32,Gray,0,Yes,31,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
20.53,1000,1,10371.73,Red,0,Yes,7,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
8.19,1000,4,3674.09,White,1,Yes,22,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
15.63,4000,3,9149.28,Gray,0,Yes,10,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
16.39,5000,5,9863.57,Silver,2,Yes,22,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
16.57,800,1,6167.56,Black,1,Yes,11,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
11.57,1000,3,5011.01,White,0,Yes,17,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
16.43,1000,5,6334.56,Gray,0,Yes,15,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
13.44,5000,1,12345.53,Gray,0,Yes,10,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
16.33,2500,2,7520.94,White,0,Yes,26,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
9.4,2000,1,3825.36,Red,1,Yes,29,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
16.36,4000,2,8931.69,Gray,0,Yes,19,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
14.4,2500,2,5402.59,White,0,No,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
16.69,1200,4,5128.1,Black,1,Yes,24,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
19.5,1200,4,3230.08,Silver,0,Yes,17,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
17.78,800,3,3751.65,Red,1,Yes,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
21.97,3000,5,7912.94,Red,1,No,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
16.2,800,3,7493.33,Black,0,Yes,10,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
21.09,1000,4,4528.51,White,0,Yes,6,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
23.62,2500,3,7904.29,Black,1,Yes,19,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
19.37,800,5,2650.39,Blue,1,Yes,15,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
17.9,1500,5,4974.73,Silver,0,Yes,26,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
20.07,4000,1,11129.07,Silver,1,Yes,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
19.55,3000,3,9800.93,Black,0,Yes,16,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
23.01,3000,4,7097.84,Gray,0,Yes,18,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
21.97,1200,1,5930.3,Gray,0,Yes,19,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
22.03,1800,3,4309.5,Silver,1,Yes,26,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
18.22,1500,5,4335.2,Silver,1,No,29,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
19.71,3000,4,8887.07,Gray,0,Yes,18,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
19.61,2500,3,6547.96,White,1,Yes,18,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
11.96,2500,5,6411.21,Red,0,No,17,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
23.34,5000,5,9398.81,Red,1,Yes,24,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
9.65,5000,3,10065.23,Red,1,Yes,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
21.56,2500,3,8090.51,Black,0,No,17,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
19.33,800,4,9176.09,Black,1,Yes,10,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
16.58,2500,1,11191.84,Red,1,Yes,3,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
19.96,1500,5,6767.04,Blue,0,No,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
20.09,1200,1,5819.73,Blue,2,Yes,19,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
11.46,1800,1,6128.83,White,0,Yes,15,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
25.08,1000,5,6564.15,Black,0,Yes,11,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
18.36,3000,3,9723.97,Red,1,Yes,8,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
29.57,4000,5,7362.16,Blue,0,Yes,29,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
21.95,1800,1,9817.08,Red,1,No,4,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
18.25,1200,4,4112.42,Silver,0,Yes,26,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
14.55,5000,5,8740.55,Blue,0,Yes,27,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
17.45,2500,4,10642.45,Red,0,Yes,10,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
18.75,800,3,7593.64,Black,2,No,6,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
25.33,5000,3,11301.25,Black,1,Yes,15,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
24.13,1200,4,6694.5,Silver,1,Yes,9,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
20.26,4000,4,11613.73,Silver,0,Yes,7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
26.85,1000,5,3332.62,White,0,Yes,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
7.92,4000,3,9933.92,Red,0,Yes,6,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
20.31,800,4,3642.34,Blue,1,Yes,17,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
24.28,1500,2,4125.72,Blue,3,No,27,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
20.74,5000,5,11203.57,Gray,1,No,6,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
11.34,2000,5,6532.93,Gray,2,Yes,12,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
24.95,2500,2,6491.36,Blue,1,Yes,26,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
21.81,1200,3,4317.93,White,1,Yes,26,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
19.72,4000,4,12905.61,Red,1,Yes,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
18.44,1500,4,6690.74,Silver,1,Yes,14,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
27.97,1800,3,7605.31,White,0,Yes,14,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
20.22,3000,2,6780.75,Silver,0,Yes,28,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
16.79,1200,2,7305.23,White,1,Yes,15,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
13.94,3000,2,12080.99,White,0,Yes,7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
21.79,800,5,3922.63,Blue,0,Yes,18,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
22.93,3000,4,7663.12,White,2,Yes,18,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
18.28,5000,1,13283.25,Blue,2,Yes,19,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
15.21,3000,5,5367.47,Gray,0,Yes,25,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
24.65,2000,5,5433.97,Blue,0,Yes,20,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
13.56,1800,4,6971.94,Blue,1,Yes,9,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
27.85,4000,3,15539.15,Black,0,Yes,17,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
14.33,2000,4,4847.74,Gray,2,Yes,13,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
11.61,800,3,3588.28,Blue,0,Yes,21,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
12.25,2000,4,4390.92,Gray,0,Yes,17,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
12.45,800,5,3929.82,Red,0,No,20,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
16.82,2000,2,3853.88,Red,2,Yes,29,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
15.66,1200,5,8039.91,White,0,No,15,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
23.12,2000,5,6489.97,Silver,0,Yes,29,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
22.41,2000,1,13182.04,Red,1,No,13,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
16.88,800,5,6643.58,Gray,1,Yes,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
33.52,4000,5,9852.99,Silver,0,Yes,28,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
16.82,3000,5,4925.32,Blue,1,Yes,29,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
17.48,1000,1,6293.35,Silver,0,Yes,6,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
11.61,1000,3,4485.53,Blue,0,Yes,16,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
17.6,1800,1,6872.51,Black,0,Yes,20,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
19.49,5000,2,12867.93,Gray,0,Yes,24,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
12.08,1000,3,8683.26,White,1,Yes,8,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
15.51,800,1,6699.49,Silver,0,No,3,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
19.64,1000,2,7911.1,Silver,0,No,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
15.38,1800,2,6211.78,Gray,0,Yes,15,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
14.33,5000,4,8675.27,Silver,0,No,25,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
21.91,2500,4,8692.08,White,0,Yes,21,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
11.59,1800,5,3943.34,Black,0,Yes,14,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
12.56,800,3,5818.75,White,1,Yes,31,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
18.89,2500,1,6152.22,Red,0,Yes,29,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
22.23,2000,5,4232.97,White,0,No,28,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
19.53,2500,3,7030.8,Red,1,Yes,19,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
16.88,1000,4,4957.74,Silver,0,Yes,26,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
16.47,1800,1,9165.24,Black,0,No,6,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
23.05,3000,2,6608.74,Blue,1,Yes,18,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
22.3,2500,2,6374.73,Black,0,Yes,27,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
18.25,2000,5,5884.97,Red,0,Yes,16,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
16.61,2000,5,5821.24,Black,0,Yes,17,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
18.18,800,1,6162.13,Gray,1,No,17,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
14.36,800,2,4895.23,Silver,0,Yes,28,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
17.25,2500,5,4603.21,White,0,Yes,24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
15.55,1200,2,7357.36,Red,0,Yes,5,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
17.5,2000,4,8248.72,Red,2,No,16,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
15.73,1800,5,6965.14,Red,1,No,4,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
20.62,1200,3,6215.0,Silver,0,Yes,16,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
22.09,2000,5,3709.12,Black,0,Yes,28,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
16.1,1200,4,4824.67,Red,0,Yes,19,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
13.94,3000,1,9818.72,Blue,1,Yes,6,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
21.56,2500,2,9220.67,Red,0,Yes,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
18.92,4000,1,11541.9,Black,1,No,19,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
16.17,1800,5,5455.81,Black,0,Yes,30,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
24.88,800,3,2198.61,Blue,0,Yes,29,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
15.17,5000,1,12109.85,White,0,Yes,10,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
8.04,3000,3,5910.64,Red,0,No,24,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
14.46,1000,5,5172.02,Black,0,Yes,8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
26.09,2000,3,6291.46,Blue,0,Yes,17,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
16.41,800,3,4441.76,Blue,0,Yes,21,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
15.42,2000,4,4658.25,Silver,0,Yes,23,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
18.13,1500,1,4025.28,Black,0,Yes,25,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
23.06,1800,5,6744.96,Gray,0,Yes,19,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
17.59,5000,4,8622.19,Black,0,Yes,30,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
20.96,2500,3,9143.55,Black,3,Yes,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
17.05,2000,4,3711.94,Silver,0,No,25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
21.0,800,4,5199.19,Gray,2,Yes,8,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
18.9,4000,3,8969.84,Blue,0,No,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
16.01,2000,5,5648.66,Blue,1,Yes,13,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
19.29,2000,2,5743.78,White,0,No,25,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
15.29,4000,4,7686.15,Blue,0,Yes,22,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
11.11,5000,1,15155.11,Gray,0,Yes,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
17.9,1800,3,7087.69,Black,1,Yes,7,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
11.55,2000,2,7015.71,Silver,0,Yes,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
20.99,2000,4,5076.59,Gray,1,No,29,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
17.81,2500,3,5806.41,Gray,0,No,22,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
25.12,4000,3,7215.28,Gray,0,Yes,26,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
16.35,1800,4,5442.05,White,2,Yes,14,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
17.9,1800,1,8891.2,Blue,1,Yes,14,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
10.65,1500,3,1465.93,Silver,0,Yes,27,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
12.48,5000,3,10638.7,Red,0,Yes,11,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
9.61,1500,4,6332.13,Blue,1,Yes,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
23.39,3000,2,7642.28,Silver,0,Yes,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
15.7,1000,3,4953.37,Black,2,Yes,4,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
24.64,5000,3,8541.8,Gray,1,No,30,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
5.0,3000,4,5400.52,Gray,0,Yes,21,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
25.74,1000,3,9158.64,Red,0,No,19,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
17.66,800,4,4434.87,White,1,Yes,9,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
19.7,5000,1,10585.79,White,0,No,27,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
12.69,4000,4,7128.31,Black,1,No,26,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
20.64,3000,2,11803.25,Silver,0,Yes,8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
16.13,2000,3,12416.86,Red,0,No,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
12.03,1500,1,8639.34,Blue,0,Yes,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
